category,welfareType,servId,servNm,agency,department,intrsThemaArray,lifeArray,srvPvsnNm,sprtCycNm,servDgst,servDtlLink,inqNum,contact
제도,기타,SCH00634,독립유공자 후손 장학금,재단법인 빙그레공익재단,,교육,청소년,장학금/기타,특정기간,"[지원내용] ○ 고등학생 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 독립유공자 후손으로 생활이 어려운 가정의 취학 자녀로 학업 성적 등 학교생활에 모범이 되는 고등학생○ 독립유공자 후손은 자손·증손·고손 및 친가·외가 불문",http://www.bingf.org,,
제도,지자체(출자출연기관),SCH00635,성적장학생,대소장학회,,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 100만원 | [대상] 과학고국제고마이스터고영재고외국어고일반고, 1학년2학년3학년제한없음 | [조건] 신입생 : 중학교 내신 석차 연명부 점수 280점 이상인 자○ 재학생 : 직전학년 과목별 석차등급 평균 3등급 이내(에체능 제외) / 대소면 1년 이상 거주자로 성적우수자 / 공고일 기준 1년 이상 대소면에 주소를 두고 거주하고 있는 면민의 자녀",https://www.eumseong.go.kr/,,
제도,지자체(출자출연기관),SCH00636,특기장학생,대소장학회,,교육,청소년,장학금/특기자,특정기간,"[지원내용] ○ 100만원 | [대상] 예술고일반고체육고, 1학년2학년3학년제한없음 | [조건] 공공기관 및 민간단체가 주최·주관한 전국 규모 이상 대회에서 입상자 및 국가대표로 선발된 고등학생○ 단체로 수상한 경우 학교장 추천을 받은 1인만 선정※ 수상실적 : 2025. 1. 1. ~ 2025. 12. 31. / 공고일 기준 1년 이상 대소면에 주소를 두고 거주하고 있는 면민의 자녀 또는 면민",https://www.eumseong.go.kr/,,
제도,지자체(출자출연기관),SCH00637,일반 장학생,재단법인 경주시장학회,,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 재학 중 성적이 학교별 학급(인원수)에 의하여 재적학년의 100분의 50이내에 해당하는 학생(정관시행세칙 제11조제1항) / 경제적 사정이 어려운 학생(정관시행세칙 제3조) / 경주시 관내 고등학교 재학 중인 학생 / 공고일 현재 1년 이상 경주시 관내 거주자(부모 또는 학생)",http://janghak.gyeongju.go.kr/,,
제도,지자체(출자출연기관),SCH00638,특기장학생,재단법인 경주시장학회,,교육,청소년,장학금/특기자,특정기간,"[지원내용] ○ 100만원 | [대상] 예술고일반고체육고, 1학년2학년3학년제한없음 | [조건] 중앙 및 지방 행정기관 또는 공신력 있는 기관이 주최한 각종 대회에서 수상(입상)한 자 / 도 단위 이상 규모 대회에서 3위 이내 입상자 (2024.09.01. ~ 공고일 현재 기준 수상실적에 한함)○ 과학 문화 예술 기능 분야에 뛰어난 재능을 발휘하거나 지역의 명예를 드높인 자○ 본인 또는 부모의 장애의 정도가 심한 장학생○ 체육분야 / 공고일 현재 1년 이상 경주시 관내 거주자(부모 또는 학생)",http://janghak.gyeongju.go.kr/,,
제도,기타,SCH00639,폴얀센장학기금 장학생,아이들과 미래재단,,교육,청소년,장학금/장애인,특정기간,[지원내용] ○ 장학금 36만원 * 4회○ 교육비/예체능지원비/심리치료 및 외래치료 목적 장학금○ 새학년 준비 10만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고 | [조건] 법적 보호자 또는 형재가 정신장애를 가진 가정의 자녀○ 정신장애를 가진 고등학생※ 자세한 사항은 첨부파일 또는 홈페이지 참고,https://www.kidfuture.or.kr,,
제도,기타,SCH00640,장학생,정이있는 장학재단,,교육,청소년,장학금/기타,특정기간,"[지원내용] ○ 100만원 (학기당 2회 분할) | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 기초생활수급자/차상위계층 등 경제적 지원이 필요한 학생 / 고등학교 재학생○ 기초생활수급자/차상위계층 등 경제적 지원이 필요한 학생○ 타인에 대한 배려와 사랑으로 봉사정신이 투철하여 귀감이 되는 학생○ 건강한 정신이 깃든 바른 인성과 효심으로 사랑을 실천하는 학생○ 성적이 우수하고 타의 모범이 되는 학생",https://www.warmheart.co.kr/,,
제도,기타,SCH00641,자이스토리장학금,수경출판사,,교육,청소년,장학금/성적우수,특정기간,[지원내용] ○ 대상 500만원○ 이현일 장학금 200만원 (대학입학시/졸업시 각 100만원)○ 금상 200만원○ 장려상 100만원○ 격려상 50만원○ 노력상 10만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고체육고 | [조건] 2024/2025 수능 대비 자이스토리 교재로 학습한 고1·2·3학년/N수생○ 2024/2025 수능 대비 자이스토리 교재를 활용해 달성한 학업 성취에 대해 진솔한 학습법을 작성한 학생,http://www.booksk.co.kr,,
제도,기타,SCH00642,체육장학생,대한체육회,,교육,청소년,장학금/특기자,특정기간,[지원내용] ○ 100만원 | [대상] 체육고 | [조건] 대한체육회가 주관하는 전국 규모의 대회 3위 이내 입상자○ 전국체육대회/ 전국동계체육대회/ 전국소년체육대회○ 중앙경기단체가 주관하는 전국 규모의 대회 3위 이내 입상자○ 24년 12월 이후의 입상 실적 보유자  ※ 자세한 사항은 첨부파일 또는 홈페이지 참고,https://welfare.sports.or.kr,,
제도,지자체(출자출연기관),SCH00643,장학생,(재)서초장학재단,,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 저소득층 기준: 기준 중위소득 80% 이내의 가구의 학생 또는 중위소득 80% 이상이지만 긴급한 위기 가정의 자녀로 장학금 지급이 절실하다고 판단되어지는 가정의 학생(보호자의 실직·파산·질병·가출·사고·기타 사유로 경제사정 악화) / 공고일 현재 주민등록표상 주소 기준으로 서초구에 만 1년 이상 거주하고 있는 저소득층 또는 다자녀 가구(두자녀 이상)의 고등학교 재학생으로 근면 성실하여 학업 성적이 우수한 학생 / 공고일 현재 주민등록표상 주소를 기준으로 서초구에 만 1년 이상 거주중인 가구의 고등학교 재학생",http://www.seocho.go.kr,,
제도,기타,SCH00644,장학생,한진해운장학재단,,교육,청소년,장학금/기타,특정기간,"[지원내용] ○ 100만원(실 납입 등록금 한도 내) | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 해당없음 / 가정형편이 어려운 학생 / 학습의지와 생활의지가 강한 자○ 공고일 현재 고등학교에 재학중인 자(신입생포함) / 해당없음",http://www.hjsfoundation.or.kr,,
제도,기타,SCH00645,용인청소년예술꿈드림,용인문화재단,,교육,청소년,장학금/특기자,특정기간,"[지원내용] ○ 사설학원 수강료 일부○ 교재/재료/악기 대여·구매비의 일부 지원○ 대회 참가비 등※ 활동 계획서 및 심사 점수에 따른 차등 지급 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 저소득층 가정 자녀 / 용인특례시 소재 고등학교 재학생 중 예술 전공 관련 학과 진학 희망자○ 학교장 추천을 받은 저소득층 가정 자녀○ 월별 자기 평가서 제출/ 수료식 참석 등 재단에서 진행하는 사업에 적극 협조 가능한 자 / 용인특례시 소재 고등학교 재학생",http://www.yongin.go.kr,,
제도,기타,SCH00646,서울시 음악영재 장학생,건국대학교 음악영재교육원,,교육,청소년,장학금/특기자,특정기간,"[지원내용] ○ 영재교육원 과정의 교육 실시(2026년 4월~12월 / 9개월)○ 일반영재 : 전공실기/음악융합교육/앙상블 수업 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년 | [조건] (일반) 기초생활수급권자 선정 기준 중위소득 120% 미만 가정○ (특별전형) 기초생활수급권자(기준 중위소득 50% 이하 가정○ 차상위 계층(기준 중위소득 50% 이하) 가정의 청소년※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 서울시 거주 국민기초생활보장법에 따른 기준 중위소득 120% 미만 가정의 고1 청소년 학생○ (특별전형) 이전 수료생 중 기초생활수급권자(기준 중위소득 50% 미만) 가정에 해당하는 고2~3학년 학생 예외적 지원※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 서울시 거주자",http://musicnedu.konkuk.ac.kr,,
제도,기타,SCH00647,두드림스타,두드림,,교육,청소년,장학금/장애인,특정기간,"[지원내용] ○ 두드림 스타 : 월 40만원~50만원 (교육 및 예체능장학금으로 교육장학금은 학원비/과외비/온라인강의 비용/ 예체능장학금은 레슨 및 훈련비/ 장비구입비) | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 중위소득 100% 이내 / 교육/체육/음악/미술에 재능이 있거나 꿈을 가진 장애가정 청소년○ 장애 청소년 또는 (조)부모/ 형제 등 가족이 장애가 있는 비장애 청소년○ 현재 중/고등학교에 재학중인 청소년",http://www.dodreamfund.com,,
제도,기타,SCH00648,두드림투게더,두드림,,교육,청소년,장학금/장애인,특정기간,"[지원내용] ○ 월 최대 40만원○ 선정 시부터 졸업시까지 지원○ 연 2회 목표달성평가를 통해 지속여부 결정○ 멘토링 및 성장컨설팅※ 자세한 사항은 첨부파일 또는 홈페이지 참고 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 중위소득 70%이내 장애가정",http://www.dodreamfund.com,,
제도,기타,SCH00649,AX 행복장학생,한국장애인재활협회,,교육,청소년,장학금/해당없음,특정기간,"[지원내용] ○ 300만원(학기당 150만원씩 분할 지급) | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] (장애당사자) 중위소득 120% 이하 ○ (장애가정 청소년 · 청년) 기초생활수급자 또는 차상위계층 / (장애당사자) 본인이 등록 장애인인 경우○ (장애가정 청소년 · 청년) 직계가족(조부모·부모형·제자매) 중 등록 장애인이 있는 경우/주양육자 기준",https://rikorea.or.kr/associationnews/%EC%82%AC%EC%97%85%EA%B3%B5%EC%A7%80/mod=document&uid=4473,,
제도,기타,SCH00650,장학생(난민 이주노동자 다문화가정 탈북민 장애인),재단법인 동천,,교육,청소년,장학금/기타,특정기간,"[지원내용] ○ 매월 20만원 (1년 총 240만원) | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 난민/ 이주외국인/ 다문화가정/ 북한이탈주민/ 장애인 본인 및 자녀○ 꿈을 실현하기 위한 재능을 키우고자 노력하는 자로서 학업에 필요한 학(원)비 및 생활비 지원이 절실한 자",https://www.bkl.or.kr/bbs/board.phpbo_table=B21&wr_id=771,,
제도,기타,SCH00651,풍산자 장학생,지학사,,교육,청소년,장학금/성적우수,특정기간,"[지원내용] ○ 30만원 (신청자 전원 풍산자 수학 시리즈 교재 중 1권 제공) | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] (성적 향상 장학생) 수학 내신 성적이 한 등급 이상 향상된 학생○ (성적 우수 장학생) 수학 내신 성적이 2등급 이상인 학생○ 2026년 1학기 성적 기준 / 지학사 풍산자 수학 시리즈로 공부한 전국의 고등학생 중 수학 성적 향상 및 우수자",http://www.jihak.co.kr,,
